source,company,job_id,title,location,description,posting_date,job_url,discard_reason,score,urgency,job_signals_score,company_signals_score,score_breakdown,linkedin_url,company_size,funding_stage
greenhouse,Janestreet,8515327002,Cybersecurity Engineer,"New York, New York, United States","&lt;h3&gt;About the Position&lt;/h3&gt;
&lt;p&gt;We&#39;re looking to add a full-time, passionate Cybersecurity Engineer to our New York office to help protect our company&#39;s people, data, and infrastructure from the wilds of the internet.&amp;nbsp;Our Cybersecurity Engineers work on firm-wide defenses, provide expertise and advice to other groups, lead employee cybersecurity awareness efforts, and handle some of the event analysis and incident response responsibilities of the firm. We&#39;re",2026-05-11,https://job-boards.greenhouse.io/janestreet/jobs/8515327002,,15,MEDIUM,6,9,2000emp(-10) PrivateFirm(+15) 48OpenRoles(+15) NY(+10) Selective(-15),https://www.linkedin.com/company/janestreet/jobs,~2000 (private),Private – trading firm
dice/greenhouse,"mongoDB, inc",414aa25d-55e4-4378-bf2c-8e3413fc0dbd,Site Reliability Engineer 3,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/414aa25d-55e4-4378-bf2c-8e3413fc0dbd,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",6105f003-ba38-4162-a55d-ca6ba7e29b27,"Senior Staff Engineer, Quote-to-Cash","New York, NY",,2026-05-22,https://www.dice.com/job-detail/6105f003-ba38-4162-a55d-ca6ba7e29b27,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",?gh_jid=7723638,"Senior Engineering Manager, Storage Execution (RSS)",New York,"&lt;p&gt;We are hiring a Senior Engineering Manager to manage the largely New York-based Storage Execution team. This is a hands-on leadership role for someone who is obsessed with customer success, takes the responsibility of durably storing customer data seriously, and has strong empathy for both their team and our users.&lt;/p&gt;
&lt;h3&gt;About the Storage Execution team&lt;/h3&gt;
&lt;p&gt;The Storage Execution team sits at the heart of MongoDB’s Replicated Storage Services (RSS). We own t",2026-05-21,https://www.mongodb.com/careers/job/?gh_jid=7723638,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",?gh_jid=7821316,Site Reliability Engineer 3,New York City,"&lt;p&gt;The Site Reliability Engineering team designs and builds the global infrastructure on which we deploy our services, focusing on the above mentioned flagship MongoDB Atlas platform. As our customers grow and globalize, our services must satisfy demands for low-latency requests around the globe, and comply with various data sovereignty requirements. The SRE Team’s mission is to build this increasingly complex infrastructure, while continually lowering the operational burden associated wit",2026-05-21,https://www.mongodb.com/careers/job/?gh_jid=7821316,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",?gh_jid=7908293,"Data Product Manager, Finance",Austin; New York City; Palo Alto; San Francisco; United States,"&lt;h3&gt;&lt;strong&gt;Who We Are&lt;/strong&gt;&lt;/h3&gt;
&lt;p&gt;The Internal Data team powers decisions and applications across MongoDB, organized around four core business areas: CustomerGTM, Product &amp;amp; Technology, Finance, and EmployeeHR. We build and scale the data products MongoDB employees rely on every day, including data pipelines, datasets, dashboards, APIs, ML models, and frameworks that form the backbone of our internal data ecosystem. Our work directly enables teams to hi",2026-05-20,https://www.mongodb.com/careers/job/?gh_jid=7908293,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",?gh_jid=7566136,"Director, Identity & Security Product Management",New York City; Palo Alto; Seattle; United States,"&lt;p&gt;We are seeking a dynamic and visionary Director of Identity and Security Product Management to lead our Identity and Security Product Management team. This person will define and drive the execution of our product strategy for crucial functions across IAM and security, with a portfolio spanning authorization, authentication, Queryable Encryption, security hardening, and more. In this pivotal role, you will collaborate closely with stakeholders at every level of the organization, includi",2026-05-20,https://www.mongodb.com/careers/job/?gh_jid=7566136,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",?gh_jid=7826031,"Head of AI Platform, GM",New York City; San Francisco; United States,"&lt;p&gt;Mongo is seeking a &lt;span style=&quot;text-decoration: underline;&quot;&gt;Head of AI Platform, GM&lt;/span&gt;&amp;nbsp;to lead the development and scaling of a new AI Applications Platform. With millions of developers trusting MongoDB for their workloads, MongoDB is building the future to enable them to create, deploy and manage AI Applications at enterprise scale. As GM you will own the business, vision and execution of this Platform.&lt;/p&gt;
&lt;p&gt;This is a unique &quot;intra",2026-05-20,https://www.mongodb.com/careers/job/?gh_jid=7826031,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,"mongoDB, inc",?gh_jid=7818435,IBM Principal Specialist,Atlanta; Boston; Charlotte; Chicago; New York City; Philadelphia,"&lt;p&gt;We are seeking a high-energy, innovative IBM Principal Specialist to drive new business for MongoDB, the world’s most popular and fastest-growing modern database platform. This role is a unique opportunity to build, execute, and scale a world-class IBM Co-Sell Partnership that delivers meaningful value to IBM, our joint customers, and MongoDB.&lt;/p&gt;
&lt;p&gt;As the IBM Co-Sell Principal (Americas), you will own the IBM OEM and co-sell motion across the Americas (with a primary focus",2026-05-20,https://www.mongodb.com/careers/job/?gh_jid=7818435,,15,MEDIUM,6,9,5000emp_public(-20) 46OpenRoles(+15) NY(+10),https://www.linkedin.com/company/mongodb-inc/jobs,~5000 (public),Public
dice/greenhouse,Lyft,d5f66d85-dffe-42a6-a143-1fdab1b1bee4,"Machine Learning Engineer, Lyft Business","New York, NY",,2026-05-22,https://www.dice.com/job-detail/d5f66d85-dffe-42a6-a143-1fdab1b1bee4,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8504137002?gh_jid=8504137002,"Data Science Manager, Machine Learning - Lyft Ads","New York, NY","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;ML &amp;amp; Data Science is at the heart of Lyft&#39;s products and decision-making. ML and Data Science professionals at Lyft operate in dynamic environments, moving quickly to build the world&#39;s best transportation solutions. We tackle a wide range of challenges—from shaping long-term business st",2026-05-11,https://app.careerpuck.com/job-board/lyft/job/8504137002?gh_jid=8504137002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8525090002?gh_jid=8525090002,"Senior Software Engineer, Rider","New York, NY","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;Lyft is looking for software engineers from a scope of disciplines. We are growing our team with people who want to build, improve and incorporate technologies that make the lives of our community more enriched. As an engineer at Lyft, you&#39;ll collaborate with teams like product, design, data scienc",2026-05-06,https://app.careerpuck.com/job-board/lyft/job/8525090002?gh_jid=8525090002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8514400002?gh_jid=8514400002,Data Analyst - Global Growth Luxury Strategy,"New York, NY","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;Data is at the heart of Lyft’s products and decision-making. You will leverage data and rigorous, analytical thinking to shape our products and make business decisions. This will involve performing rigorous product deep dives, identifying opportunities for product enhancements, and measuring the impact",2026-05-05,https://app.careerpuck.com/job-board/lyft/job/8514400002?gh_jid=8514400002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8335733002?gh_jid=8335733002,"Data Scientist, Algorithms, Optimization - Fulfillment","New York, NY","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;Data Science is central to Lyft&#39;s products and decision-making. As a Data Scientist on the cross-functional team, you will work in a dynamic environment, tackling a variety of problems from shaping critical business decisions to building algorithms that power our products. We seek passionate, drive",2026-05-05,https://app.careerpuck.com/job-board/lyft/job/8335733002?gh_jid=8335733002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8402782002?gh_jid=8402782002,"Data Scientist, Supply and Operations Technology, Lyft Urban Solutions","New York, NY","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;The Lyft Urban Solution team is developing the future of micromobility and is looking for a Data Scientist to inform and drive decision-making that charts the way. From New York’s Citi Bike to San Francisco’s Bay Wheels, our micromobility systems depend on smart data-informed decisions to operate effic",2026-05-05,https://app.careerpuck.com/job-board/lyft/job/8402782002?gh_jid=8402782002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8513769002?gh_jid=8513769002,"Machine Learning Engineer, Lyft Business","New York, NY; San Francisco, CA","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;Machine Learning is at the heart of Lyft’s products and decision-making. Machine Learning Engineers at Lyft operate in dynamic environments, moving quickly to build the world’s best transportation solutions. We tackle a wide range of challenges, from pricing and marketplace frameworks that ensure relia",2026-05-05,https://app.careerpuck.com/job-board/lyft/job/8513769002?gh_jid=8513769002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice/greenhouse,Lyft,8477773002?gh_jid=8477773002,"Senior Data Scientist, Decisions - Risk","New York, NY","&lt;p&gt;At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.&lt;/p&gt;
&lt;p&gt;Data Science is at the heart of Lyft’s products and decision-making. You will leverage data and rigorous, analytical thinking to shape our products and make business decisions. This will involve identifying and scoping opportunities, shaping team priorities, recommending and implementing technical solu",2026-05-05,https://app.careerpuck.com/job-board/lyft/job/8477773002?gh_jid=8477773002,,15,MEDIUM,6,9,5000emp_public(-20) 13OpenRoles(+15) NY(+10),https://www.linkedin.com/company/lyft/jobs,~5000 (public),Public
dice,Bloomberg L.P.,2258f86a-15cd-40b6-8b3d-fd06134f592a,Applied Machine Learning Engineer - Media Search and Recommendation,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/2258f86a-15cd-40b6-8b3d-fd06134f592a,,15,MEDIUM,6,9,20000emp_large(-25) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/bloomberg-lp/jobs,~20000 (private),Private – large
dice,Bloomberg L.P.,3a8ec30f-1db1-4a0b-9a32-66c48204df4b,Senior Quant/ML Engineer - Fixed Income - Artificial Intelligence,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/3a8ec30f-1db1-4a0b-9a32-66c48204df4b,,15,MEDIUM,6,9,20000emp_large(-25) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/bloomberg-lp/jobs,~20000 (private),Private – large
dice,Bloomberg L.P.,e6675bd9-509c-4439-98f3-b085e4f4e496,Senior ML Platform Engineer - Artificial Intelligence,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/e6675bd9-509c-4439-98f3-b085e4f4e496,,15,MEDIUM,6,9,20000emp_large(-25) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/bloomberg-lp/jobs,~20000 (private),Private – large
dice,Bloomberg L.P.,822d7ef4-d233-4379-b97d-1939a4f0399e,Infrastructure Engineer - Security Architecture,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/822d7ef4-d233-4379-b97d-1939a4f0399e,,15,MEDIUM,6,9,20000emp_large(-25) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/bloomberg-lp/jobs,~20000 (private),Private – large
dice,Bloomberg L.P.,88bb6bc9-4071-4e15-84db-698871f20071,Senior Network Engineer - Infrastructure,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/88bb6bc9-4071-4e15-84db-698871f20071,,15,MEDIUM,6,9,20000emp_large(-25) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/bloomberg-lp/jobs,~20000 (private),Private – large
dice,Bloomberg L.P.,04d9a43e-c071-42db-8a4c-ea9af66a49d2,Critical Infrastructure Operations Engineer,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/04d9a43e-c071-42db-8a4c-ea9af66a49d2,,15,MEDIUM,6,9,20000emp_large(-25) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/bloomberg-lp/jobs,~20000 (private),Private – large
dice/greenhouse,Launch Potato,082aa376-23d2-4d52-94e3-f8bb7520d3fe,"Lead Engineer, DevOps & SRE","New York, NY",,2026-05-22,https://www.dice.com/job-detail/082aa376-23d2-4d52-94e3-f8bb7520d3fe,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5996052004,Lead DevOps/SRE Engineer,United States (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-14,https://launchpotato.com/careers-list?gh_jid=5996052004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5984740004,"Lead Engineer, DevOps & SRE",United States (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-14,https://launchpotato.com/careers-list?gh_jid=5984740004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5996038004,Lead SRE/DevOps Engineer,United States (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-14,https://launchpotato.com/careers-list?gh_jid=5996038004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5989359004,Lead BI Developer,United States (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-06,https://launchpotato.com/careers-list?gh_jid=5989359004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5989365004,"Lead Data Analyst, Marketing",United States (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-06,https://launchpotato.com/careers-list?gh_jid=5989365004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5984737004,Paid Media Manager,LATAM (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-06,https://launchpotato.com/careers-list?gh_jid=5984737004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice/greenhouse,Launch Potato,careers-list?gh_jid=5985276004,Paid Media Specialist,LATAM (remote),"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;WHO ARE WE?&lt;/strong&gt;&lt;/p&gt;
&lt;p&gt;&lt;a href=&quot;https://launchpotato.com/careers?utm_source=greenhouse&amp;amp;utm_medium=jobpost&amp;amp;utm_campaign=careers-back-to-careers&quot; target=&quot;_blank&quot;&gt;Launch Potato&lt;/a&gt; is a profitable digital media company that reaches over 30M+ monthly visitors through brands such as &lt;a href=&quot;https://financebuzz.com/?utm_source=greenhouse&amp;amp;utm_medium=j",2026-05-06,https://launchpotato.com/careers-list?gh_jid=5985276004,,12,MEDIUM,4,8,178emp(+15) Bootstrapped(-10) NotNY_FL(-10) 9OpenRoles(+15),https://www.linkedin.com/company/launch-potato/jobs,~178 (bootstrapped),Bootstrapped – Florida-based
dice,American Express,fd024a94-d26b-4f06-b1fd-3ab4ae76d329,AI Engineer III - Agentic AI,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/fd024a94-d26b-4f06-b1fd-3ab4ae76d329,,12,MEDIUM,4,8,65000emp_mega(-30) 5OpenRoles(+10) NY(+10),https://www.linkedin.com/company/american-express/jobs,~65000 (public),Public – mega
dice,American Express,3bbc5e10-2b21-46db-9674-96d03fb43d37,AI Engineer II - Agentic AI,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/3bbc5e10-2b21-46db-9674-96d03fb43d37,,12,MEDIUM,4,8,65000emp_mega(-30) 5OpenRoles(+10) NY(+10),https://www.linkedin.com/company/american-express/jobs,~65000 (public),Public – mega
dice,American Express,d9cb9d8d-4d45-4f02-ac3b-7d1e33a14f95,Senior AI Engineer I - Agentic AI,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/d9cb9d8d-4d45-4f02-ac3b-7d1e33a14f95,,12,MEDIUM,4,8,65000emp_mega(-30) 5OpenRoles(+10) NY(+10),https://www.linkedin.com/company/american-express/jobs,~65000 (public),Public – mega
dice,American Express,fcb70b11-87a7-495c-87e7-c917eb6295f8,Senior AI Engineer II - Agentic AI,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/fcb70b11-87a7-495c-87e7-c917eb6295f8,,12,MEDIUM,4,8,65000emp_mega(-30) 5OpenRoles(+10) NY(+10),https://www.linkedin.com/company/american-express/jobs,~65000 (public),Public – mega
dice,American Express,126ce5a4-698f-4968-9be0-b9bf72b69bab,AI Engineer I - Global Dining Technology,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/126ce5a4-698f-4968-9be0-b9bf72b69bab,,12,MEDIUM,4,8,65000emp_mega(-30) 5OpenRoles(+10) NY(+10),https://www.linkedin.com/company/american-express/jobs,~65000 (public),Public – mega
dice,JPMorgan Chase & Co.,b990df18-673d-4532-95c3-0f7339d996d2,Lead Software Engineer - Middleware,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/b990df18-673d-4532-95c3-0f7339d996d2,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,e4bf8803-cf34-467e-b9e1-fe3a27e69097,Software Engineer II - IOS,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/e4bf8803-cf34-467e-b9e1-fe3a27e69097,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,ffa46ab7-897c-45ca-a1d8-391400a7ae62,Data Engineer [Multiple Positions Available],"New York, NY",,2026-05-22,https://www.dice.com/job-detail/ffa46ab7-897c-45ca-a1d8-391400a7ae62,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,c5bb1ed8-f866-4571-9a3e-4fb93750b438,Sr Associate - Devops Engineer - CIB,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/c5bb1ed8-f866-4571-9a3e-4fb93750b438,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,1d8796f9-6287-4e5b-86d3-1dda21550d47,Lead Software Engineer - Backend/Java/Cloud,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/1d8796f9-6287-4e5b-86d3-1dda21550d47,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,413d0a4e-e08c-4003-9129-9bf6cad7a022,Lead Software Engineer - Cloud Engineer,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/413d0a4e-e08c-4003-9129-9bf6cad7a022,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,331f9d5c-4a2f-49cd-9687-7e9e92b1aef9,"Lead Cloud Software Engineer - Java, API & AWS","New York, NY",,2026-05-22,https://www.dice.com/job-detail/331f9d5c-4a2f-49cd-9687-7e9e92b1aef9,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,JPMorgan Chase & Co.,be042981-5896-4295-9aae-788300361501,"Lead Software Engineer, Cloud Platforms","New York, NY",,2026-05-22,https://www.dice.com/job-detail/be042981-5896-4295-9aae-788300361501,,10,MEDIUM,3,7,300000emp_mega(-35) 28OpenRoles(+15) NY(+10),https://www.linkedin.com/company/jpmorgan-chase-co/jobs,~300000 (public),Public – mega bank
dice,UnitedHealth Group,a3d13108-745f-4a28-aa05-b6af74aa2700,Sr Cloud Engineer - Remote,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/a3d13108-745f-4a28-aa05-b6af74aa2700,,10,MEDIUM,3,7,300000emp_mega(-35) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/unitedhealth-group/jobs,~300000 (public),Public – mega
dice,UnitedHealth Group,c5f46c7e-f693-40e1-9368-f2efcbbc3de3,Senior AI/ML Engineer - Remote,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/c5f46c7e-f693-40e1-9368-f2efcbbc3de3,,10,MEDIUM,3,7,300000emp_mega(-35) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/unitedhealth-group/jobs,~300000 (public),Public – mega
dice,UnitedHealth Group,811f71ee-0d3e-42fe-9f3b-4dab08917dc1,Senior Software/Infrastructure/Platform Engineer - Remote (EST/CST),"New York, NY",,2026-05-22,https://www.dice.com/job-detail/811f71ee-0d3e-42fe-9f3b-4dab08917dc1,,10,MEDIUM,3,7,300000emp_mega(-35) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/unitedhealth-group/jobs,~300000 (public),Public – mega
dice,UnitedHealth Group,5350b3fb-9690-4d0c-b7a8-060cbcf3d99b,AWS Cloud Site Reliability Engineer,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/5350b3fb-9690-4d0c-b7a8-060cbcf3d99b,,10,MEDIUM,3,7,300000emp_mega(-35) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/unitedhealth-group/jobs,~300000 (public),Public – mega
dice,UnitedHealth Group,270ca7db-3566-4d5b-bbc4-c4132c8bbbcb,Site Reliability Engineer - Remote,"New York, NY",,2026-05-22,https://www.dice.com/job-detail/270ca7db-3566-4d5b-bbc4-c4132c8bbbcb,,10,MEDIUM,3,7,300000emp_mega(-35) 6OpenRoles(+10) NY(+10),https://www.linkedin.com/company/unitedhealth-group/jobs,~300000 (public),Public – mega
